Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE_1:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),SURFACE_1:Surface Inside Face Temperature [C](TimeStep),SURFACE_1:Surface Outside Face Temperature [C](TimeStep),SURFACE_1:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),SURFACE_2:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),SURFACE_3:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),SURFACE_4:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),SURFACE_5:Surface Outside Face Temperature [C](TimeStep),SURFACE_6:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),ZONE_1:Zone Mean Air Temperature [C](TimeStep),WINDOW1:AFN Linkage Node 1 to Node 2 Volume Flow Rate [m3/s](TimeStep),ZONE1UNITHEATAIROUTLETNODE:System Node Temperature [C](TimeStep),ZONE1UNITHEATAIROUTLETNODE:System Node Mass Flow Rate [kg/s](TimeStep) 
 01/01  02:23:00,10.4,0.0,14.4185391259784,11.9860439231975,0.0,0.0,0.0,0.0,14.2403251860645,0.0,13.8755679555967,2.215832026910997E-04,13.8835139452763,0.0 
 01/01  02:24:00,10.4,0.0,14.4100883294868,11.9837581746871,0.0,0.0,0.0,0.0,14.2328863456124,0.0,13.867528331307,1.097545698032544E-04,13.8755679555967,0.0 
 01/01  02:25:00,10.4,0.0,14.4016347325259,11.9814706562119,0.0,0.0,0.0,0.0,14.2254520358108,0.0,13.8594121566174,0.0,13.867528331307,0.0 
 01/01  02:26:00,10.4,0.0,14.3931778362133,11.9792560183508,0.0,0.0,0.0,0.0,14.2180216973864,0.0,13.8512074844382,0.0,13.8594121566174,0.0 
 01/01  02:27:00,10.4,0.0,14.3847182815817,11.9770396642603,0.0,0.0,0.0,0.0,14.2105948848079,0.0,13.8430222486016,0.0,13.8512074844382,0.0 
 01/01  02:28:00,10.4,0.0,14.3762620608764,11.9748921269342,0.0,0.0,0.0,0.0,14.2031710021044,0.0,13.8349389976405,0.0,13.8430222486016,0.0 
 01/01  02:29:00,10.4,0.0,14.3678090159866,11.9727429240873,0.0,0.0,0.0,0.0,14.1957503854908,0.0,13.8269857141217,0.0,13.8349389976405,0.0 
 01/01  02:30:00,10.4,0.0,14.3593676877236,11.9706589366765,0.0,0.0,0.0,0.0,14.1883334948846,0.0,13.8191604017707,0.0,13.8269857141217,0.0 
 01/01  02:31:00,10.4,0.0,14.3509303629919,11.9685733317764,0.0,0.0,0.0,0.0,14.1809211221805,0.0,13.8114523271737,0.0,13.8191604017707,0.0 
 01/01  02:32:00,10.4,0.0,14.3425110690868,11.9665497277956,0.0,0.0,0.0,0.0,14.1735137063148,0.0,13.8038650269329,0.0,13.8114523271737,0.0 
 01/01  02:33:00,10.4,0.0,14.3340955847495,11.9645245519723,0.0,0.0,0.0,0.0,14.1661120358758,0.0,13.7964514444046,0.0,13.8038650269329,0.0 
 01/01  02:34:00,10.4,0.0,14.3257046985936,11.9625584900923,0.0,0.0,0.0,0.0,14.1587164584339,0.0,13.7892362979183,0.0,13.7964514444046,0.0 
 01/01  02:35:00,10.4,0.0,14.3173200292885,11.9605908998787,0.0,0.0,0.0,0.0,14.151328234067,0.0,13.7821952480944,8.623897608307587E-05,13.7892362979183,0.0 
 01/01  02:36:00,10.4,0.0,14.3089652509542,11.9586798168768,0.0,0.0,0.0,0.0,14.1439480183871,0.0,13.775305226847,1.504804333064880E-04,13.7821952480944,0.0 
 01/01  02:37:00,10.4,0.0,14.3006152828073,11.9567672471238,0.0,0.0,0.0,0.0,14.13657699502,0.0,13.7685511865174,2.041595564251221E-04,13.775305226847,0.0 
 01/01  02:38:00,10.4,0.0,14.2922985350343,11.9549088196636,0.0,0.0,0.0,0.0,14.1292154602102,0.0,13.7619685867765,2.910148806026008E-04,13.7685511865174,0.0 
 01/01  02:39:00,10.4,0.0,14.2839872507791,11.9530489452906,0.0,0.0,0.0,0.0,14.1218644919673,0.0,13.7556171468337,3.999017380926397E-04,13.7619685867765,0.0 
 01/01  02:40:00,10.4,0.0,14.2757151230033,11.9512410583712,0.0,0.0,0.0,0.0,14.1145245151058,0.0,13.7495180720223,5.009954680059780E-04,13.7556171468337,0.0 
 01/01  02:41:00,10.4,0.0,14.2674509839337,11.9494317627916,0.0,0.0,0.0,0.0,14.1071972280056,0.0,13.7436628124476,5.985027006726994E-04,13.7495180720223,0.0 
 01/01  02:42:00,10.4,0.0,14.2592314248909,11.9476724833638,0.0,0.0,0.0,0.0,14.0998833226856,0.0,13.738032711764,6.920434725763593E-04,13.7436628124476,0.0 
 01/01  02:43:00,10.4,0.0,14.2510190724525,11.9459118320807,0.0,0.0,0.0,0.0,14.0925845025398,0.0,13.7326081692348,7.829044699862522E-04,13.738032711764,0.0 
 01/01  02:44:00,10.4,0.0,14.2428549082425,11.9441993867756,0.0,0.0,0.0,0.0,14.0853011852523,0.0,13.7274796478654,9.361660126739716E-04,13.7326081692348,0.0 
 01/01  02:45:00,10.4,0.0,14.2347001642012,11.9424856050934,0.0,0.0,0.0,0.0,14.0780349265263,0.0,13.7227215563853,1.100848193369870E-03,13.7274796478654,0.0 
 01/01  02:46:00,10.4,0.0,14.2266025119261,11.9408183613107,0.0,0.0,0.0,0.0,14.0707866164263,0.0,13.718363525806,1.267419112219736E-03,13.7227215563853,0.0 
 01/01  02:47:00,10.4,0.0,14.2185175419779,11.9391498154097,0.0,0.0,0.0,0.0,14.063558772381,0.0,13.7144193059439,1.439107322759898E-03,13.718363525806,0.0 
 01/01  02:48:00,10.4,0.0,14.2104983746383,11.9375262652082,0.0,0.0,0.0,0.0,14.0563525474703,0.0,13.7109118446136,1.632795224819979E-03,13.7144193059439,0.0 
 01/01  02:49:00,10.4,0.0,14.2024930987524,11.9359014460219,0.0,0.0,0.0,0.0,14.0491706768507,0.0,13.7077904382188,1.967355640277362E-03,13.7109118446136,0.0 
 01/01  02:50:00,10.4,0.0,14.1945605219462,11.9343201923783,0.0,0.0,0.0,0.0,14.0420143554825,0.0,13.7048164501101,2.297745036556455E-03,13.7077904382188,0.0 
 01/01  02:51:00,10.4,0.0,14.1866330425568,11.9327377018429,0.0,0.0,0.0,0.0,14.0348861177015,0.0,13.7016939817283,2.428255464967886E-03,13.7048164501101,0.0 
 01/01  02:52:00,10.4,0.0,14.1787659484387,11.9311974469294,0.0,0.0,0.0,0.0,14.0277850892938,0.0,13.6979363719932,2.628197680872015E-03,13.7016939817283,0.0 
 01/01  02:53:00,10.4,0.0,14.1708799360985,11.9296559862509,0.0,0.0,0.0,0.0,14.0207108472733,0.0,13.6933918019548,2.803938911214699E-03,13.6979363719932,0.0 
 01/01  02:54:00,10.4,0.0,14.1630221566252,11.9281555214345,0.0,0.0,0.0,0.0,14.0136581836068,0.0,13.6881362420043,2.966298744927295E-03,13.6933918019548,0.0 
 01/01  02:55:00,10.4,0.0,14.1551429191515,11.9266538810819,0.0,0.0,0.0,0.0,14.0066237575608,0.0,13.6823669409906,3.075281012063966E-03,13.6881362420043,0.0 
 01/01  02:56:00,10.4,0.0,14.1472757423505,11.9251920783965,0.0,0.0,0.0,0.0,13.9996031310999,0.0,13.6762911255071,3.134816827924319E-03,13.6823669409906,0.0 
 01/01  02:57:00,10.4,0.0,14.1393993761246,11.9237291295666,0.0,0.0,0.0,0.0,13.9925944407081,0.0,13.6700208799807,3.190276461565338E-03,13.6762911255071,0.0 
 01/01  02:58:00,10.4,0.0,14.1315338664077,11.9223049344414,0.0,0.0,0.0,0.0,13.985595756213,0.0,13.6636037569957,3.242115746290310E-03,13.6700208799807,0.0 
 01/01  02:59:00,10.4,0.0,14.1236640218563,11.9208796217822,0.0,0.0,0.0,0.0,13.978606501728,0.0,13.6570616495,3.290278361038793E-03,13.6636037569957,0.0 
 01/01  03:00:00,10.4,0.0,14.1158070670493,11.9194920468441,0.0,0.0,0.0,0.0,13.9716255014024,0.0,13.6504110827888,3.334977925004909E-03,13.6570616495,0.0 
 01/01  03:01:00,10.3983333333333,0.0,14.1079439402817,11.916797813173,0.0,0.0,0.0,0.0,13.9646524662278,0.0,13.6436840978016,3.358506956873509E-03,13.6504110827888,0.0 
 01/01  03:02:00,10.3966666666667,0.0,14.1000945745075,11.9138722550871,0.0,0.0,0.0,0.0,13.9576823897559,0.0,13.636898141188,3.382159543500390E-03,13.6436840978016,0.0 
 01/01  03:03:00,10.395,0.0,14.0922431701816,11.9109475100342,0.0,0.0,0.0,0.0,13.9507156223669,0.0,13.630059914777,3.406016619316731E-03,13.636898141188,0.0 
 01/01  03:04:00,10.3933333333333,0.0,14.0844074136455,11.9076053542724,0.0,0.0,0.0,0.0,13.9437511361112,0.0,13.6231727933553,3.430060357858317E-03,13.630059914777,0.0 
 01/01  03:05:00,10.3916666666667,0.0,14.0765701822846,11.9042642798973,0.0,0.0,0.0,0.0,13.9367891800268,0.0,13.616239681052,3.454288105332260E-03,13.6231727933553,0.0 
 01/01  03:06:00,10.39,0.0,14.0687506232876,11.9006310190206,0.0,0.0,0.0,0.0,13.9298292117439,0.0,13.60926411848,3.478700278649705E-03,13.616239681052,0.0 
 01/01  03:07:00,10.3883333333333,0.0,14.0609298080286,11.8969990265957,0.0,0.0,0.0,0.0,13.9228715154824,0.0,13.6022503716028,3.502706788463177E-03,13.60926411848,0.0 
 01/01  03:08:00,10.3866666666667,0.0,14.0531281987659,11.8931421199591,0.0,0.0,0.0,0.0,13.915915624254,0.0,13.595204134163,3.525702255072310E-03,13.6022503716028,0.0 
 01/01  03:09:00,10.385,0.0,14.045325638916,11.8892866251151,0.0,0.0,0.0,0.0,13.9089618988693,0.0,13.5881295818291,3.548831659301637E-03,13.595204134163,0.0 
 01/01  03:10:00,10.3833333333333,0.0,14.0375436430021,11.8852495886577,0.0,0.0,0.0,0.0,13.9020099213673,0.0,13.5810300191567,3.572100816975040E-03,13.5881295818291,0.0 
 01/01  03:11:00,10.3816666666667,0.0,14.029760921474,11.8812140791173,0.0,0.0,0.0,0.0,13.8950601324517,0.0,13.573907861792,3.595507934695283E-03,13.5810300191567,0.0 
 01/01  03:12:00,10.38,0.0,14.0219999326818,11.8770277304503,0.0,0.0,0.0,0.0,13.8881121318837,0.0,13.5667655476971,3.619051778175303E-03,13.573907861792,0.0 
 01/01  03:13:00,10.3783333333333,0.0,14.014238374439,11.8728430038378,0.0,0.0,0.0,0.0,13.8811664157909,0.0,13.5596050805928,3.642732167176354E-03,13.5667655476971,0.0 
 01/01  03:14:00,10.3766666666667,0.0,14.006499571319,11.8685304884569,0.0,0.0,0.0,0.0,13.8742226002765,0.0,13.5524286392797,3.666549383888796E-03,13.5596050805928,0.0 
 01/01  03:15:00,10.375,0.0,13.9987603302508,11.864219675255,0.0,0.0,0.0,0.0,13.8672812231515,0.0,13.5452379686128,3.690503719612913E-03,13.5524286392797,0.0 
 01/01  03:16:00,10.3733333333333,0.0,13.9910447565354,11.8597990985315,0.0,0.0,0.0,0.0,13.8603419092891,0.0,13.5380349951765,3.714595253081582E-03,13.5452379686128,0.0 
 01/01  03:17:00,10.3716666666667,0.0,13.9833288615999,11.855380292368,0.0,0.0,0.0,0.0,13.853405233273,0.0,13.5308212040698,3.738823903757143E-03,13.5380349951765,0.0 
 01/01  03:18:00,10.37,0.0,13.9756374565872,11.8508662461623,0.0,0.0,0.0,0.0,13.8464708252491,0.0,13.5235982874514,3.763189454042584E-03,13.5308212040698,0.0 
 01/01  03:19:00,10.3683333333333,0.0,13.9679458326607,11.8463540294344,0.0,0.0,0.0,0.0,13.8395392909891,0.0,13.5163675024561,3.787691664804581E-03,13.5235982874514,0.0 
 01/01  03:20:00,10.3666666666667,0.0,13.9602794365555,11.8417585451727,0.0,0.0,0.0,0.0,13.8326102631106,0.0,13.5091303329526,3.812330050697621E-03,13.5163675024561,0.0 
 01/01  03:21:00,10.365,0.0,13.9526129109669,11.8371649415054,0.0,0.0,0.0,0.0,13.8256843696094,0.0,13.5018878367886,3.837104230315011E-03,13.5091303329526,0.0 
 01/01  03:22:00,10.3633333333333,0.0,13.9449722769535,11.8324981193894,0.0,0.0,0.0,0.0,13.8187612448006,0.0,13.4946413332934,3.862013662714473E-03,13.5018878367886,0.0 
 01/01  03:23:00,10.3616666666667,0.0,13.9373315922511,11.8278332224377,0.0,0.0,0.0,0.0,13.8118415416285,0.0,13.487391718083,3.887057889302882E-03,13.4946413332934,0.0 
 01/01  03:24:00,10.36,0.0,13.9297173813986,11.8231036654735,0.0,0.0,0.0,0.0,13.8049248916311,0.0,13.4801401650695,3.912236257950398E-03,13.487391718083,0.0 
 01/01  03:25:00,10.3583333333333,0.0,13.9221031895211,11.8183760726693,0.0,0.0,0.0,0.0,13.798011965629,0.0,13.472887425743,3.937548267448533E-03,13.4801401650695,0.0 
 01/01  03:26:00,10.3566666666667,0.0,13.914515971115,11.8135911968298,0.0,0.0,0.0,0.0,13.7911023921927,0.0,13.4656345464614,3.962993285653004E-03,13.472887425743,0.0 
 01/01  03:27:00,10.355,0.0,13.9069288332278,11.8088083193437,0.0,0.0,0.0,0.0,13.7841968556727,0.0,13.4583821537326,3.988570788655901E-03,13.4656345464614,0.0 
 01/01  03:28:00,10.3533333333333,0.0,13.8993690839548,11.8039745817549,0.0,0.0,0.0,0.0,13.7772949809264,0.0,13.4511311833986,4.014280075373342E-03,13.4583821537326,0.0 
 01/01  03:29:00,10.3516666666667,0.0,13.8918094673777,11.7991428725335,0.0,0.0,0.0,0.0,13.7703974620272,0.0,13.4438821491028,4.040120611509852E-03,13.4511311833986,0.0 
 01/01  03:30:00,10.35,0.0,13.8842775684333,11.7942659434887,0.0,0.0,0.0,0.0,13.7635039171932,0.0,13.4366358877384,4.066091739305211E-03,13.4438821491028,0.0 
 01/01  03:31:00,10.3483333333333,0.0,13.8767458523886,11.7893910691578,0.0,0.0,0.0,0.0,13.7566150475439,0.0,13.4293928234176,4.092192919725314E-03,13.4366358877384,0.0 
 01/01  03:32:00,10.3466666666667,0.0,13.869242098269,11.7844759645047,0.0,0.0,0.0,0.0,13.7497304689312,0.0,13.4221537120092,4.118423442890353E-03,13.4293928234176,0.0 
 01/01  03:33:00,10.345,0.0,13.8617385697656,11.7795629376694,0.0,0.0,0.0,0.0,13.7428508844804,0.0,13.4149188972766,4.144782771371731E-03,13.4221537120092,0.0 
 01/01  03:34:00,10.3433333333333,0.0,13.8542631653985,11.774614122533,0.0,0.0,0.0,0.0,13.7359759058722,0.0,13.4076890611112,4.171270248589864E-03,13.4149188972766,0.0 
 01/01  03:35:00,10.3416666666667,0.0,13.8467880245288,11.7696674054346,0.0,0.0,0.0,0.0,13.7291062358336,0.0,13.4004644760156,4.197885339957004E-03,13.4076890611112,0.0 
 01/01  03:36:00,10.34,0.0,13.8393410905676,11.7646888767579,0.0,0.0,0.0,0.0,13.722241481813,0.0,13.3932457581398,4.224627341816794E-03,13.4004644760156,0.0 
 01/01  03:37:00,10.3383333333333,0.0,13.8318944536298,11.7597124637609,0.0,0.0,0.0,0.0,13.7153823433565,0.0,13.3860331177964,4.251495723975376E-03,13.3932457581398,0.0 
 01/01  03:38:00,10.3366666666667,0.0,13.8244760303824,11.7547078168934,0.0,0.0,0.0,0.0,13.7085284239777,0.0,13.3788271104761,4.278489839397524E-03,13.3860331177964,0.0 
 01/01  03:39:00,10.335,0.0,13.8170579336944,11.749705301029,0.0,0.0,0.0,0.0,13.7016804162788,0.0,13.371627890849,4.305609162455455E-03,13.3788271104761,0.0 
 01/01  03:40:00,10.3333333333333,0.0,13.8096679894387,11.7446777840988,0.0,0.0,0.0,0.0,13.6948379207074,0.0,13.364435964391,4.332853001665127E-03,13.371627890849,0.0 
 01/01  03:41:00,10.3316666666667,0.0,13.8022783978256,11.739652411403,0.0,0.0,0.0,0.0,13.6880016227586,0.0,13.3572514397891,4.360220838229347E-03,13.364435964391,0.0 
 01/01  03:42:00,10.33,0.0,13.7949168334545,11.7346049701952,0.0,0.0,0.0,0.0,13.6811711195028,0.0,13.3500747764781,4.387712038704143E-03,13.3572514397891,0.0 
 01/01  03:43:00,10.3283333333333,0.0,13.7875556447124,11.7295596845586,0.0,0.0,0.0,0.0,13.6743470864246,0.0,13.342906041625,4.415326090443722E-03,13.3500747764781,0.0 
 01/01  03:44:00,10.3266666666667,0.0,13.7802223006586,11.7244949999185,0.0,0.0,0.0,0.0,13.6675291180904,0.0,13.3357456526632,4.443062318335952E-03,13.342906041625,0.0 
 01/01  03:45:00,10.325,0.0,13.7728893523638,11.7194324804633,0.0,0.0,0.0,0.0,13.6607178780869,0.0,13.3285936402725,4.470920216599052E-03,13.3357456526632,0.0 
 01/01  03:46:00,10.3233333333333,0.0,13.7655840152346,11.714352999739,0.0,0.0,0.0,0.0,13.6539129590834,0.0,13.3214503840605,4.498899168370359E-03,13.3285936402725,0.0 
 01/01  03:47:00,10.3216666666667,0.0,13.7582790912416,11.7092756922427,0.0,0.0,0.0,0.0,13.6471150112503,0.0,13.3143158825267,4.526998674411392E-03,13.3214503840605,0.0 
 01/01  03:48:00,10.32,0.0,13.7510015001598,11.7041836559263,0.0,0.0,0.0,0.0,13.6403236257658,0.0,13.3071904809489,4.555218077132983E-03,13.3143158825267,0.0 
 01/01  03:49:00,10.3183333333333,0.0,13.7437243375387,11.6990937994452,0.0,0.0,0.0,0.0,13.6335394381976,0.0,13.3000741503269,4.583556884967518E-03,13.3071904809489,0.0 
 01/01  03:50:00,10.3166666666667,0.0,13.7364741909881,11.693991263907,0.0,0.0,0.0,0.0,13.6267620391117,0.0,13.2929672052909,4.612014498629714E-03,13.3000741503269,0.0 
 01/01  03:51:00,10.315,0.0,13.7292244859459,11.6888909134947,0.0,0.0,0.0,0.0,13.6199920483481,0.0,13.2858695927273,4.640590433562365E-03,13.2929672052909,0.0 
 01/01  03:52:00,10.3133333333333,0.0,13.7220014473753,11.6837797705074,0.0,0.0,0.0,0.0,13.6132290562773,0.0,13.2787815993188,4.669284051243467E-03,13.2858695927273,0.0 
 01/01  03:53:00,10.3116666666667,0.0,13.7147788614216,11.678670816728,0.0,0.0,0.0,0.0,13.606473666278,0.0,13.271703150916,4.698094874786876E-03,13.2787815993188,0.0 
 01/01  03:54:00,10.31,0.0,13.7075825649492,11.6735528103354,0.0,0.0,0.0,0.0,13.599725469027,0.0,13.2646345088556,4.727022323763306E-03,13.271703150916,0.0 
 01/01  03:55:00,10.3083333333333,0.0,13.7003867304355,11.6684369961199,0.0,0.0,0.0,0.0,13.5929850508664,0.0,13.2575755808036,4.756065928853448E-03,13.2646345088556,0.0 
 01/01  03:56:00,10.3066666666667,0.0,13.6932167865808,11.6633137372888,0.0,0.0,0.0,0.0,13.5862520032674,0.0,13.250526606273,4.785225071040938E-03,13.2575755808036,0.0 
 01/01  03:57:00,10.305,0.0,13.6860473124682,11.6581926725772,0.0,0.0,0.0,0.0,13.5795268957166,0.0,13.2434874779227,4.814499289197137E-03,13.250526606273,0.0 
 01/01  03:58:00,10.3033333333333,0.0,13.678903311671,11.6530656519864,0.0,0.0,0.0,0.0,13.5728093207203,0.0,13.2364584134283,4.843888022421256E-03,13.2434874779227,0.0 
 01/01  03:59:00,10.3016666666667,0.0,13.6717597869196,11.6479408265096,0.0,0.0,0.0,0.0,13.5660998296043,0.0,13.2294392912794,4.873390816929449E-03,13.2364584134283,0.0 
 01/01  04:00:00,10.3,0.0,13.6646413046859,11.6428114257653,0.0,0.0,0.0,0.0,13.5593980167375,0.0,13.2224303099771,4.903007073950747E-03,13.2294392912794,0.0 
 01/01  04:01:00,10.2983333333333,0.0,13.6575242651397,11.6384731285721,0.0,0.0,0.0,0.0,13.552704415618,0.0,13.2154948685321,4.877358958612145E-03,13.2224303099771,0.0 
 01/01  04:02:00,10.2966666666667,0.0,13.6504343548628,11.6342880105943,0.0,0.0,0.0,0.0,13.5460199262419,0.0,13.2086698832797,4.851753618618147E-03,13.2154948685321,0.0 
 01/01  04:03:00,10.295,0.0,13.6433481351631,11.6301015225558,0.0,0.0,0.0,0.0,13.539345426579,0.0,13.201962396194,4.826201092583238E-03,13.2086698832797,0.0 
 01/01  04:04:00,10.2933333333333,0.0,13.6362918023616,11.6261770117669,0.0,0.0,0.0,0.0,13.5326811502338,0.0,13.1953659960536,4.800703813176845E-03,13.201962396194,0.0 
 01/01  04:05:00,10.2916666666667,0.0,13.6292391121729,11.6222512720214,0.0,0.0,0.0,0.0,13.5260281241622,0.0,13.1888708780094,4.775260851148758E-03,13.1953659960536,0.0 
 01/01  04:06:00,10.29,0.0,13.6222179492141,11.6185112555821,0.0,0.0,0.0,0.0,13.519386364944,0.0,13.1824685790634,4.749870369644956E-03,13.1888708780094,0.0 
 01/01  04:07:00,10.2883333333333,0.0,13.6151998768457,11.6147701099928,0.0,0.0,0.0,0.0,13.5127568148186,0.0,13.176151732662,4.724530864395107E-03,13.1824685790634,0.0 
 01/01  04:08:00,10.2866666666667,0.0,13.6082139780884,11.6111742161122,0.0,0.0,0.0,0.0,13.5061393445497,0.0,13.1699144164436,4.699241021579677E-03,13.176151732662,0.0 
 01/01  04:09:00,10.285,0.0,13.6012307760813,11.6075772709987,0.0,0.0,0.0,0.0,13.4995348174946,0.0,13.1637509573555,4.673999943615490E-03,13.1699144164436,0.0 
 01/01  04:10:00,10.2833333333333,0.0,13.5942798235696,11.6040998212031,0.0,0.0,0.0,0.0,13.4929430121629,0.0,13.1576565315312,4.648806762635692E-03,13.1637509573555,0.0 
 01/01  04:11:00,10.2816666666667,0.0,13.5873312573103,11.6006213841766,0.0,0.0,0.0,0.0,13.4863647225627,0.0,13.1516262934578,4.623660832040646E-03,13.1576565315312,0.0 
 01/01  04:12:00,10.28,0.0,13.5804146993695,11.5972444525003,0.0,0.0,0.0,0.0,13.4797996580155,0.0,13.1456561499484,4.598561419043700E-03,13.1516262934578,0.0 
 01/01  04:13:00,10.2783333333333,0.0,13.5735002623978,11.5938665878863,0.0,0.0,0.0,0.0,13.4732485480716,0.0,13.1397419420814,4.573508040755465E-03,13.1456561499484,0.0 
 01/01  04:14:00,10.2766666666667,0.0,13.5666174021087,11.5905769032345,0.0,0.0,0.0,0.0,13.4667110469255,0.0,13.1338802289434,4.548500168238287E-03,13.1397419420814,0.0 
 01/01  04:15:00,10.275,0.0,13.5597364363722,11.5872863327544,0.0,0.0,0.0,0.0,13.4601878306547,0.0,13.1280674567036,4.523537467689993E-03,13.1338802289434,0.0 
 01/01  04:16:00,10.2733333333333,0.0,13.5528864870146,11.5840736604416,0.0,0.0,0.0,0.0,13.4536785076753,0.0,13.1223007207667,4.498619499489004E-03,13.1280674567036,0.0 
 01/01  04:17:00,10.2716666666667,0.0,13.5460382387252,11.5808601438724,0.0,0.0,0.0,0.0,13.4471836963996,0.0,13.1165769661333,4.473746054084890E-03,13.1223007207667,0.0 
 01/01  04:18:00,10.27,0.0,13.5392203770088,11.5777163494584,0.0,0.0,0.0,0.0,13.4407029726191,0.0,13.1108937431366,4.448916857850266E-03,13.1165769661333,0.0 
 01/01  04:19:00,10.2683333333333,0.0,13.5324040504905,11.5745717479609,0.0,0.0,0.0,0.0,13.4342369066674,0.0,13.1052484230302,4.424131809292127E-03,13.1108937431366,0.0 
 01/01  04:20:00,10.2666666666667,0.0,13.5256174459294,11.5714902146657,0.0,0.0,0.0,0.0,13.4277850478532,0.0,13.0996389412699,4.399390685567388E-03,13.1052484230302,0.0 
 01/01  04:21:00,10.265,0.0,13.5188322341848,11.5684079078829,0.0,0.0,0.0,0.0,13.4213479242541,0.0,13.0940630301646,4.374693477788167E-03,13.0996389412699,0.0 
 01/01  04:22:00,10.2633333333333,0.0,13.5120760713655,11.5653831533758,0.0,0.0,0.0,0.0,13.4149250647599,0.0,13.0885189496121,4.350040101517275E-03,13.0940630301646,0.0 
 01/01  04:23:00,10.2616666666667,0.0,13.5053211851036,11.5623576560153,0.0,0.0,0.0,0.0,13.4085169602177,0.0,13.0830047508344,4.325430628448220E-03,13.0885189496121,0.0 
 01/01  04:24:00,10.26,0.0,13.4985946882668,11.5593850691722,0.0,0.0,0.0,0.0,13.4021231308392,0.0,13.077518975144,4.300865002123388E-03,13.0830047508344,0.0 
 01/01  04:25:00,10.2583333333333,0.0,13.491869356741,11.5564117676197,0.0,0.0,0.0,0.0,13.3957440324307,0.0,13.0720599212537,4.276343365888668E-03,13.077518975144,0.0 
 01/01  04:26:00,10.2566666666667,0.0,13.4851717810124,11.5534874212867,0.0,0.0,0.0,0.0,13.3893791681547,0.0,13.0666263531295,4.251865778072931E-03,13.0720599212537,0.0 
 01/01  04:27:00,10.255,0.0,13.478475279116,11.5505623862686,0.0,0.0,0.0,0.0,13.3830289677921,0.0,13.0612167863849,4.227432440703745E-03,13.0666263531295,0.0 
 01/01  04:28:00,10.2533333333333,0.0,13.4718059341591,11.5476829002355,0.0,0.0,0.0,0.0,13.3766929257639,0.0,13.0558301807965,4.203043418064478E-03,13.0612167863849,0.0 
 01/01  04:29:00,10.2516666666667,0.0,13.4651375835661,11.5448027497181,0.0,0.0,0.0,0.0,13.3703714478826,0.0,13.0504652399551,4.178698965725885E-03,13.0558301807965,0.0 
 01/01  04:30:00,10.25,0.0,13.4584958350963,11.541965188023,0.0,0.0,0.0,0.0,13.3640640231479,0.0,13.0451210907884,4.154399251044495E-03,13.0504652399551,0.0 
 01/01  04:31:00,10.2483333333333,0.0,13.4518550118888,11.5391269844615,0.0,0.0,0.0,0.0,13.3577710369093,0.0,13.0397965970753,4.130144577862987E-03,13.0451210907884,0.0 
 01/01  04:32:00,10.2466666666667,0.0,13.4452402903,11.5363287768552,0.0,0.0,0.0,0.0,13.351491974907,0.0,13.0344910404935,4.105935107124281E-03,13.0397965970753,0.0 
 01/01  04:33:00,10.245,0.0,13.438626434234,11.5335299486157,0.0,0.0,0.0,0.0,13.3452272118113,0.0,13.0292034287697,4.081771188290060E-03,13.0344910404935,0.0 
 01/01  04:34:00,10.2433333333333,0.0,13.432038221626,11.5307688294488,0.0,0.0,0.0,0.0,13.3389762293345,0.0,13.0239331537269,4.057653104487640E-03,13.0292034287697,0.0 
 01/01  04:35:00,10.2416666666667,0.0,13.4254508221405,11.5280071096616,0.0,0.0,0.0,0.0,13.3327393828623,0.0,13.0186793316159,4.033581161647632E-03,13.0239331537269,0.0 
